vol,low,high,open,close,move,lbl
1.94E-05,0.0019337,0.001583835,0.001798387,0.001799687,-9.00E-06,0
1.57E-05,0.001930813,0.001586959,0.001808495,0.00178518,-4.80E-05,0
6.31E-06,0.001915415,0.001572643,0.00178917,0.001768898,-1.60E-05,0
1.60E-05,0.001910282,0.001561971,0.001776089,0.001765345,-1.70E-05,0
4.13E-05,0.001904829,0.001598151,0.001772224,0.001815081,6.80E-05,0
2.51E-05,0.001926643,0.001595288,0.001819495,0.001783996,-9.10E-05,0
3.16E-05,0.001897451,0.001573424,0.001794522,0.001779851,6.50E-05,0
1.79E-05,0.001918302,0.00156952,0.001787684,0.001771562,-2.10E-05,0
1.58E-05,0.001911566,0.001557807,0.001777576,0.001767417,-3.10E-05,0
1.89E-05,0.001901621,0.001559629,0.001774008,0.001765641,-2.30E-05,0
2.17E-05,0.001894243,0.001562232,0.001773116,0.001762681,-1.60E-05,0
2.12E-05,0.001889111,0.001552861,0.001768359,0.001756167,1.10E-05,0
2.09E-05,0.001892639,0.001549998,0.0017639,0.001750246,-1.20E-05,0
1.86E-05,0.00188879,0.00154219,0.001758548,0.001744325,4.00E-06,0
2.35E-05,0.001890073,0.001546354,0.00175171,0.001747286,-3.50E-05,0
2.30E-05,0.001878845,0.001537505,0.001754386,0.001737516,2.00E-06,0
8.39E-06,0.001879487,0.001530997,0.001745764,0.001737812,-4.40E-05,0
1.44E-05,0.001865372,0.001534381,0.00174398,0.001729523,2.20E-05,0
1.84E-05,0.00187243,0.001538806,0.00173744,0.001745806,3.40E-05,0
2.26E-05,0.001883336,0.001536984,0.001753791,0.001742549,1.00E-05,0
2.84E-05,0.001886544,0.001572643,0.001750521,0.001764753,7.20E-05,0
0.00043208,0.001909641,0.0022814,0.001774603,0.002458102,0.001247,0
0.000333994,0.002309661,0.002168956,0.002463454,0.002204387,-0.000202,0
4.45E-05,0.002244863,0.001961249,0.002197368,0.002077678,-0.00021,0
6.04E-05,0.002177497,0.001826942,0.002086176,0.002028829,7.00E-06,0
7.93E-05,0.002179743,0.001868327,0.002038013,0.00203031,-4.70E-05,0
3.69E-05,0.002164666,0.001798831,0.002040986,0.002008698,-3.90E-05,0
4.65E-05,0.002152155,0.00179805,0.002024337,0.002021724,0.0001,0
4.04E-05,0.002184234,0.001818352,0.002031473,0.002025869,-2.00E-06,0
8.40E-05,0.002183592,0.001900082,0.002035932,0.002134815,0.000363,0
5.87E-05,0.002300038,0.001932357,0.002150691,0.002179519,0.000146,0
0.000127177,0.002346873,0.002078637,0.002186962,0.002325471,0.000531,0
0.000246324,0.00251721,0.00223663,0.002340371,0.002357445,7.20E-05,0
0.000165915,0.002540307,0.002161929,0.002366236,0.002436194,0.000301,0
0.000204532,0.002636863,0.00236391,0.002443832,0.002678659,0.000487,0
0.000161658,0.002793086,0.002365992,0.002695053,0.002638988,8.20E-05,0
0.000204603,0.002819391,0.002405035,0.002648971,0.00261412,-0.000603,0
0.000159532,0.002625957,0.002303003,0.002627863,0.002429089,-0.000102,0
5.61E-05,0.002593236,0.002164532,0.002436994,0.002417247,-1.90E-05,0
7.51E-05,0.002587142,0.00214501,0.00242748,0.002394747,-0.000212,0
7.15E-05,0.002519135,0.002116639,0.002412615,0.002324879,-0.000446,0
0.000130979,0.002376064,0.002054951,0.002340668,0.00220113,-8.60E-05,0
7.65E-05,0.002348477,0.001941727,0.002208665,0.00218544,2.90E-05,0
8.23E-05,0.002357779,0.001941467,0.002193205,0.002183959,-9.00E-05,0
5.46E-05,0.002328909,0.001920124,0.002191422,0.002164124,3.90E-05,0
9.18E-05,0.002341419,0.001968537,0.002173286,0.002233104,0.000243,0
0.000166434,0.00241937,0.002109611,0.00224226,0.002361885,0.000363,0
0.000108337,0.002535816,0.002166614,0.002376344,0.002437674,2.90E-05,0
7.96E-05,0.002545119,0.002214246,0.002440264,0.0023533,-6.70E-05,0
2.73E-05,0.002523626,0.002078117,0.002363857,0.00236307,0.000103,0
5.18E-05,0.002556667,0.002332155,0.002372479,0.002595469,0.00016,0
2.12E-05,0.002607993,0.002312634,0.002607051,0.002411622,-7.50E-05,0
1.65E-05,0.002583934,0.002142147,0.002419156,0.00239149,-4.40E-05,0
6.73E-05,0.002569819,0.002119762,0.002401912,0.00237728,1.50E-05,0
0.000102367,0.002574631,0.002173381,0.002387939,0.002472016,0.000292,0
9.09E-05,0.0026683,0.002248083,0.002481887,0.002554022,0.000302,0
0.000159532,0.002765178,0.002374842,0.00256751,0.002691685,0.000236,0
0.000109747,0.002840883,0.002375883,0.002702486,0.002673034,8.00E-06,0
4.46E-05,0.00284345,0.00236365,0.002683756,0.002656159,5.10E-05,0
2.64E-05,0.00285981,0.002460736,0.002668891,0.002798855,0.000139,0
4.65E-05,0.002904399,0.002468805,0.002804163,0.002683692,-0.000172,0
7.52E-05,0.002849224,0.002377705,0.002695053,0.002632179,-6.70E-05,0
8.03E-05,0.002827731,0.002327991,0.002641241,0.0026156,-0.000347,0
0.000116436,0.002716418,0.002303263,0.002626079,0.002510798,-0.000387,0
0.000105028,0.002592274,0.002210342,0.002522023,0.002410734,-0.000407,0
9.39E-05,0.002461714,0.002124448,0.002425102,0.002289057,4.20E-05,0
5.61E-05,0.002475187,0.002086967,0.002300532,0.002372543,0.000298,0
6.81E-05,0.002570781,0.002150216,0.002382588,0.002426424,6.90E-05,0
5.07E-05,0.002592916,0.002149695,0.002436994,0.002398596,5.00E-06,0
4.71E-05,0.00259452,0.002140065,0.002409345,0.002434122,-0.000113,0
8.43E-05,0.002558271,0.002145531,0.002444129,0.002374616,3.30E-05,0
7.33E-05,0.002568857,0.002124187,0.002382885,0.002414878,0.000147,0
2.62E-05,0.002616012,0.002150216,0.002425102,0.00243649,3.20E-05,0
2.12E-05,0.002626277,0.00215438,0.002446805,0.002425536,-9.90E-05,0
6.25E-05,0.00259452,0.002133558,0.002436994,0.002400372,2.00E-05,0
6.70E-05,0.002600935,0.002146312,0.002411426,0.002429385,-3.40E-05,0
9.68E-05,0.002590029,0.002140065,0.002439372,0.002391786,-3.10E-05,0
7.04E-05,0.002580084,0.002118201,0.002402507,0.002408661,1.50E-05,0
5.52E-05,0.002584896,0.002120283,0.002417372,0.002387642,-3.90E-05,0
4.62E-05,0.002572385,0.002109611,0.002396561,0.002381425,-5.10E-05,0
5.96E-05,0.002556025,0.002149435,0.00239002,0.002444483,9.10E-05,0
3.47E-05,0.002585217,0.002162449,0.002454238,0.002397411,-0.000183,0
8.33E-05,0.002526513,0.002112214,0.002407858,0.002333169,-3.40E-05,0
7.86E-05,0.002515606,0.002067705,0.002345127,0.002321623,-0.000121,0
6.50E-05,0.002476791,0.002047663,0.002334127,0.002287577,-1.20E-05,0
6.73E-05,0.002472942,0.002024498,0.002295775,0.002302675,4.40E-05,0
3.51E-05,0.002487056,0.002032567,0.002312424,0.002308892,-0.000127,0
5.07E-05,0.002446316,0.002031786,0.002318667,0.002265077,-6.00E-05,0
7.02E-05,0.002427069,0.001991442,0.002274072,0.002239913,-0.000135,0
6.49E-05,0.002383763,0.001969578,0.002249693,0.002200834,-0.000396,0
0.000100951,0.002256732,0.00193522,0.002210152,0.002090408,-9.00E-05,0
4.99E-05,0.002227861,0.001839956,0.002099555,0.002057546,-5.70E-05,0
2.69E-05,0.002209576,0.00181653,0.002065662,0.002043336,-4.10E-05,0
1.52E-05,0.002196424,0.001923507,0.002049905,0.002187808,0.000223,0
1.42E-05,0.002267959,0.001951879,0.002195584,0.002094256,-0.000123,0
4.92E-05,0.002228502,0.001851669,0.002105501,0.002074717,-0.000167,0
4.20E-05,0.002174931,0.001832928,0.002083798,0.002007218,-6.00E-05,0
4.05E-05,0.002155684,0.001765775,0.002015418,0.001990343,-1.80E-05,0
3.09E-05,0.00214991,0.001753541,0.001998769,0.001984126,-8.70E-05,0
4.75E-05,0.002122001,0.001797529,0.001994012,0.001971692,-2.70E-05,0
3.28E-05,0.00211334,0.001793365,0.001995499,0.001950376,-6.90E-05,0
3.16E-05,0.002091206,0.001716581,0.001959822,0.001932317,-1.00E-04,0
2.35E-05,0.002059127,0.001759788,0.001939903,0.001904784,-2.00E-06,0
3.78E-05,0.002058486,0.001732198,0.001913146,0.001970211,0.000148,0
7.59E-05,0.002105962,0.001783214,0.001977958,0.002028237,0.000264,0
7.55E-05,0.00219065,0.001862601,0.002036229,0.002101065,0.000178,0
6.55E-05,0.00224775,0.001864162,0.002108177,0.002112315,-0.000191,0
3.51E-05,0.002186479,0.001859738,0.00212215,0.002017875,-8.50E-05,0
2.65E-05,0.002159213,0.001821476,0.002026418,0.00199656,1.20E-05,0
3.92E-05,0.002163062,0.001772282,0.002005013,0.002006626,-6.50E-05,0
5.27E-05,0.002142211,0.001764994,0.002015715,0.001985902,1.20E-05,0
5.42E-05,0.00214606,0.001757706,0.00199312,0.001985014,-8.40E-05,0
2.84E-05,0.002119114,0.00174365,0.001991634,0.001972284,5.50E-05,0
6.97E-05,0.002136758,0.001767597,0.001980634,0.001986494,-0.000126,0
4.98E-05,0.002096338,0.001746774,0.00199312,0.001936462,-2.00E-06,0
3.23E-05,0.002095697,0.001712676,0.00194466,0.001946231,1.00E-06,0
3.00E-05,0.002096018,0.001713197,0.001956849,0.001937646,-5.30E-05,0
6.18E-05,0.002079016,0.001703046,0.001944363,0.001924324,-6.40E-05,0
6.23E-05,0.002058486,0.001691333,0.001931876,0.001908041,-9.30E-05,0
7.84E-05,0.002028653,0.001683004,0.0019182,0.001883765,-4.30E-05,0
9.51E-05,0.002014859,0.001675195,0.001891443,0.001860969,-4.70E-05,0
6.75E-05,0.001999782,0.001658277,0.001865577,0.00187962,0.0001,0
5.92E-05,0.00203186,0.00167962,0.001887875,0.001907745,-1.10E-05,0
4.44E-05,0.002028332,0.001686908,0.001915524,0.001872811,-0.000135,0
6.69E-05,0.001985026,0.001646564,0.00188074,0.001835213,-6.20E-05,0
5.59E-05,0.001965137,0.001649167,0.001841199,0.001827515,4.10E-05,0
3.64E-05,0.001978289,0.001653852,0.001837334,0.001877252,0.000171,0
3.73E-05,0.002033144,0.001680141,0.00188847,0.001902416,4.90E-05,0
7.38E-06,0.002048862,0.001701744,0.001907794,0.001909225,-5.30E-05,0
1.13E-05,0.00203186,0.001744431,0.001939309,0.001885245,-5.30E-05,0
2.83E-05,0.002014859,0.001675456,0.001898578,0.00186837,-3.00E-06,0
2.75E-05,0.002013896,0.001663743,0.001870037,0.001890574,0.000107,0
4.45E-05,0.002048221,0.001732458,0.001898281,0.001945047,-0.000354,0
0.000109813,0.001934662,0.001712676,0.001953876,0.001835805,7.80E-05,0
4.73E-05,0.001959684,0.001664263,0.001842388,0.001869555,2.40E-05,0
3.66E-05,0.001967382,0.001666866,0.001888172,0.001884653,9.90E-05,0
1.50E-05,0.00199914,0.0016614,0.001897686,0.001845278,-0.000105,0
1.90E-05,0.001965458,0.001638235,0.001854874,0.001825739,2.10E-05,0
6.79E-05,0.001972194,0.001773843,0.001830496,0.001982942,0.000164,0
9.30E-05,0.002024803,0.001749377,0.00199431,0.001897975,3.90E-05,0
0.000135656,0.002037314,0.001783214,0.001907794,0.001901528,4.50E-05,0
5.57E-05,0.002051749,0.00173454,0.001912849,0.001952745,0.000189,0
3.54E-05,0.002112378,0.00178868,0.001965174,0.00203179,0.000141,0
2.11E-05,0.002157609,0.001802475,0.002041581,0.001991231,-9.00E-06,0
1.89E-05,0.002154722,0.001779309,0.002005904,0.002009586,-0.000105,0
4.98E-05,0.002121039,0.001782433,0.002013337,0.002013139,4.70E-05,0
3.63E-05,0.002136116,0.001854532,0.002018688,0.001986198,1.20E-05,0
2.06E-05,0.002139965,0.001832408,0.001995796,0.002082414,-6.10E-05,0
1.68E-05,0.002120397,0.001863642,0.002090636,0.001976132,6.80E-05,0
1.50E-05,0.002142211,0.001776186,0.001990147,0.00198531,-2.50E-05,0
9.81E-06,0.002134191,0.001759267,0.001993715,0.001987382,9.00E-06,0
8.38E-06,0.002137078,0.001753021,0.001997283,0.001982646,-0.000128,0
1.38E-05,0.002096018,0.001748596,0.00199431,0.001936166,-4.40E-05,0
1.41E-05,0.002081903,0.00171632,0.001940498,0.001928172,-6.50E-05,0
3.92E-05,0.002061052,0.001840997,0.001935741,0.001980573,-9.40E-05,0
2.50E-05,0.002030898,0.001773843,0.001987769,0.00189916,-8.00E-06,0
6.53E-06,0.002028332,0.001670771,0.001905416,0.001877548,-3.60E-05,0
8.80E-06,0.002016783,0.001690032,0.001889659,0.001895311,6.60E-05,0
1.06E-05,0.002037955,0.001683525,0.001903335,0.001889094,-5.60E-05,0
1.79E-05,0.002019991,0.001668688,0.001899767,0.001869258,-4.80E-05,0
4.97E-05,0.002004594,0.001728814,0.00187628,0.001936166,0.000132,0
1.82E-05,0.002046937,0.001725691,0.001944363,0.001915146,2.00E-05,0
1.48E-05,0.002053353,0.001694456,0.001922362,0.001916626,2.80E-05,0
8.50E-06,0.002062335,0.001699142,0.001928606,0.001921955,-2.60E-05,0
9.93E-06,0.002053995,0.001708252,0.001930687,0.001907153,-6.00E-06,0
1.05E-05,0.00205207,0.001690292,0.001914335,0.001909521,-1.90E-05,0
2.56E-05,0.002045975,0.001694196,0.00191374,0.001896791,2.40E-05,0
2.33E-05,0.002053674,0.002038814,0.001904821,0.001905969,-0.000209,0
4.60E-05,0.00198663,0.001687689,0.001912551,0.001887021,-1.00E-06,0
2.19E-05,0.001986309,0.001743911,0.001892929,0.001861857,8.10E-05,0
9.05E-06,0.002012292,0.001664524,0.001870037,0.001874883,-4.00E-06,0
6.24E-06,0.002011009,0.001656455,0.001881334,0.001855936,-4.10E-05,0
1.25E-05,0.001997857,0.001649687,0.001863199,0.001850607,1.20E-05,0
1.82E-05,0.002001707,0.001653331,0.001855172,0.001858601,-0.000145,0
2.20E-05,0.001955193,0.001640317,0.001866767,0.001819818,-0.000107,0
3.67E-05,0.001920868,0.001625221,0.001824847,0.001784292,-0.000116,0
3.14E-05,0.001883657,0.001586438,0.001765683,0.001757056,-0.000445,0
5.05E-05,0.001740907,0.001565355,0.001768657,0.001648701,0.000143,0
2.43E-05,0.00178678,0.0015336,0.001661627,0.001740181,0.00017,0
2.38E-05,0.001841313,0.001548436,0.001747845,0.001738701,-5.00E-06,0
1.77E-05,0.001839709,0.001538025,0.001745467,0.001726562,8.20E-05,0
1.35E-05,0.001866014,0.001532299,0.001738926,0.001734852,-1.90E-05,0
2.03E-05,0.001859919,0.001546875,0.001741007,0.001745214,-0.000154,0
3.64E-05,0.001810518,0.001540628,0.001749035,0.00168778,-1.60E-05,0
1.85E-05,0.001805385,0.001494818,0.001694628,0.001677122,2.30E-05,0
6.99E-06,0.001812763,0.001492215,0.001683925,0.001678898,-4.30E-05,0
1.73E-05,0.00179897,0.001482584,0.001684222,0.001660543,-0.00017,0
4.58E-05,0.001744436,0.001465666,0.001667276,0.001638932,-6.60E-05,0
4.41E-05,0.001723264,0.001443802,0.0016426,0.001601037,3.60E-05,0
0.000103138,0.001734812,0.001618193,0.001611086,0.001773634,0.00056,0
7.32E-05,0.001914453,0.00165177,0.001780251,0.00187666,0.00031,0
3.71E-05,0.002013896,0.001691073,0.001889064,0.001864818,-0.000149,0
2.83E-05,0.001966099,0.001662962,0.001870037,0.001814489,-8.20E-05,0
2.77E-05,0.001939795,0.001619234,0.001822171,0.001793174,-7.30E-05,0
7.85E-05,0.001916377,0.001711896,0.001800765,0.001934389,0.000389,0
9.29E-05,0.002041163,0.001763692,0.001947633,0.001926988,6.00E-05,0
5.59E-05,0.00206041,0.001719444,0.001928011,0.001923732,-0.000373,0
8.51E-05,0.001940757,0.001703827,0.001933362,0.001843502,8.00E-05,0
4.92E-05,0.00196642,0.0016614,0.001851901,0.001846759,-4.40E-05,0
4.14E-05,0.001952305,0.00164318,0.001847442,0.001851792,7.00E-05,0
6.93E-05,0.00197476,0.001673373,0.001864388,0.001890278,0.000121,0
3.68E-05,0.002013576,0.001667387,0.001886686,0.001889094,2.40E-05,0
3.72E-05,0.002021274,0.001691854,0.001893821,0.001869258,-8.80E-05,0
0.000104457,0.001993045,0.001668168,0.001878659,0.001892942,-0.000243,0
9.31E-05,0.001915094,0.001667387,0.001904524,0.001810641,0.000148,0
0.000195461,0.001962571,0.001925069,0.00182455,0.001986494,0.000438,0
0.000114787,0.002103075,0.001873533,0.002002634,0.002046296,0.000205,0
9.26E-05,0.002168836,0.001851148,0.002055851,0.002064947,3.10E-05,0
8.18E-05,0.002178781,0.001841518,0.002079933,0.002045408,9.00E-05,0
0.000125897,0.002207651,0.001941727,0.00205377,0.00216146,0.000376,0
0.000333244,0.002328267,0.002754338,0.002165556,0.003132799,0.001877,0
0.000662795,0.002930383,0.002817587,0.003130008,0.003113852,-9.50E-05,0
0.00030672,0.002899908,0.002787914,0.003122278,0.00269879,3.90E-05,0
0.000148159,0.002912419,0.002561206,0.002723,0.002825795,7.60E-05,0
0.000171455,0.002936799,0.002616647,0.002819029,0.00284119,0.000125,0
8.42E-05,0.002976897,0.00251019,0.002844597,0.002816618,0.00024,0
9.05E-05,0.003053886,0.002629141,0.00283211,0.002990399,0.000605,0
0.000536374,0.003247961,0.003676788,0.003010195,0.003930357,0.002924,0
0.001967232,0.00418594,0.00566797,0.003879509,0.006184184,0.006615001,0
0.000829592,0.006307942,0.005933981,0.006464263,0.006481122,0.002031998,0
0.006240587,0.006959779,0.018595034,0.006522237,0.01810611,0.005751001,0
0.004209153,0.008804622,0.016032004,0.017924705,0.009776453,0.000877001,0
0.002125226,0.009085952,0.010594127,0.009820518,0.011088546,0.006889998,0
0.001146262,0.011296169,0.010457738,0.011114976,0.010522795,-0.005750998,0
0.001306031,0.009451327,0.009589687,0.010605399,0.009670467,0.001326,0
0.000996477,0.00987669,0.009613633,0.009733706,0.010752529,0.004142998,0
0.000400014,0.011205707,0.009603221,0.010808457,0.01061309,-0.002604999,0
0.00042472,0.010370059,0.009317949,0.010643156,0.010071614,0.000479002,0
0.000325061,0.010523716,0.009133668,0.010144876,0.009946681,-0.000771001,0
0.000305803,0.01027639,0.00899962,0.010012279,0.009755433,0.000441998,0
0.000363603,0.010418176,0.009056362,0.009811599,0.010165166,0.000984002,0
0.000429504,0.010733831,0.009259385,0.010244769,0.01017908,-0.000475001,0
0.000240002,0.010581457,0.009143037,0.010186202,0.010000266,0.000289999,0
0.000134558,0.010674485,0.008922836,0.009967981,0.010052371,-8.20E-05,0
0.000161825,0.010648181,0.008850216,0.010072631,0.009906418,-0.000239004,0
0.000214673,0.010571512,0.008865313,0.009929925,0.009963556,-8.90E-05,0
0.000242732,0.010542963,0.008855162,0.010000684,0.009824117,-0.003179001,0
0.000358965,0.009523183,0.008690142,0.009864817,0.008932711,-0.002194,0
0.000694095,0.008819378,0.007967589,0.008996096,0.008876757,0.001723001,0
0.000764323,0.009372093,0.008861149,0.008837931,0.009704217,0.002205999,0
0.000244094,0.010079747,0.008662031,0.009847275,0.009405502,-0.000679999,0
0.000134658,0.009861613,0.008322358,0.00947743,0.009259846,-3.00E-06,0
0.000171377,0.00986065,0.008182325,0.009286562,0.009291227,0.000557998,0
0.000364474,0.010039648,0.008804407,0.009337995,0.009576027,0.000886001,0
0.000322599,0.010323865,0.008721896,0.009629649,0.009709546,-2.60E-05,0
0.00045086,0.010315525,0.009208109,0.009759571,0.01030727,0.002627,0
0.002195135,0.011158231,0.011741725,0.010358935,0.013166815,0.009774,0
0.003094533,0.014293596,0.0150234,0.013247234,0.015651562,0.005015999,0
0.001135814,0.01590266,0.014223544,0.015699688,0.015278243,-0.000257,0
0.001670405,0.015820218,0.015039017,0.015334898,0.016316785,0.001393001,0
0.000915019,0.016267073,0.014482007,0.016246429,0.015959454,0.001573,0
0.001160027,0.01677167,0.015990619,0.016026127,0.017908053,0.006999999,0
0.004150271,0.019017174,0.022254123,0.018153926,0.023362475,0.019421001,0
0.004990641,0.025247165,0.027833596,0.023852335,0.027695756,0.014724999,0
0.00239193,0.029970743,0.02762771,0.027776737,0.030135207,0.005509004,0
0.006738677,0.031737956,0.038593525,0.030303815,0.041968909,0.036166996,0
0.010894577,0.043339833,0.061840375,0.042104073,0.058680624,-0.000698999,0
0.005790853,0.043115604,0.056453253,0.059222194,0.047389876,0.021956996,0
0.003755685,0.050159107,0.052371198,0.047113931,0.055084804,0.006068006,0
0.002806075,0.052105641,0.050710841,0.055011493,0.054217082,0.018553003,0
0.00334554,0.05805719,0.054538855,0.054335126,0.06100639,0.005995989,0
0.003168731,0.059980621,0.058200285,0.061451673,0.063614588,0.024206013,0
0.001886935,0.067745578,0.058170094,0.063973397,0.065196975,0.008882999,0
0.006059314,0.070595123,0.070464403,0.065427212,0.080146605,0.049754992,0
0.011930183,0.086555843,0.09106363,0.080219529,0.10357628,0.056533993,0
0.012744467,0.104691173,0.113268298,0.105579488,0.116682699,0.004758,0
0.006430601,0.106217474,0.106199475,0.117414233,0.108019397,-0.030321986,0
0.007303281,0.096490597,0.094614964,0.108071189,0.09704542,0.003147006,0
0.006434606,0.097500113,0.096399477,0.097703041,0.104101177,0.028281004,0
0.003511416,0.106572272,0.095690199,0.104996771,0.099532245,-0.062131018,0
0.007189765,0.086641492,0.089905619,0.100608279,0.094130222,0.021802008,0
0.004141504,0.093635278,0.092144598,0.093159058,0.095733038,0.001116008,0
0.004496474,0.093993278,0.093014991,0.09663958,0.087598178,-0.054701015,0
0.006434958,0.076445941,0.078987962,0.086763171,0.072847498,0.006775006,0
0.006871433,0.078619271,0.0853246,0.072863953,0.080468705,-0.082737997,0
0.006914647,0.052078055,0.073755191,0.081073682,0.062925091,0.042306989,0
0.003308143,0.065649557,0.063091824,0.06329198,0.067959417,0.010124997,0
0.002342178,0.068897517,0.063202445,0.06754401,0.068704278,-0.009452999,0
0.002511386,0.065865125,0.061783112,0.069031118,0.060786129,-0.011484995,0
0.004346347,0.062180896,0.06446665,0.061054177,0.073002923,0.050107002,0
0.01593333,0.078254536,0.087663265,0.072525918,0.098779089,0.046764001,0
0.007946843,0.093255787,0.087406102,0.09919371,0.08983572,-0.013146996,0
0.004206556,0.08903841,0.080913027,0.089327712,0.087210356,-0.000378013,0
0.004153356,0.088917149,0.081714972,0.088711105,0.08864116,0.007414997,0
0.002122396,0.091295778,0.078708676,0.089149921,0.087039534,-0.008351982,0
0.003591378,0.088616577,0.076663616,0.087415459,0.084240385,0.002626002,0
0.003946376,0.089458962,0.077663631,0.084635373,0.082829706,-0.002433002,0
0.002791273,0.088678489,0.077713346,0.083513053,0.085759118,0.009442985,0
0.002773143,0.091707669,0.077953591,0.086127239,0.084675869,-0.028005004,0
0.00424084,0.082724047,0.075220074,0.084971028,0.077231698,0.001234025,0
0.003100134,0.083119906,0.072290301,0.077133823,0.080750247,-0.011637017,0
0.004057402,0.07938691,0.073736187,0.081186066,0.075185995,0.00472401,0
0.003028994,0.080902308,0.071489668,0.075462385,0.078794547,0.011002005,0
0.011665376,0.0844316,0.080129831,0.079030021,0.082434181,-0.02233401,0
0.005183252,0.077267156,0.072599523,0.082708553,0.076755646,0.011539996,0
0.002385387,0.080969028,0.069290777,0.077142143,0.077585182,0.005697012,0
0.00329989,0.082796552,0.07046362,0.077999867,0.079445259,0.006972998,0
0.00629173,0.085033394,0.075344226,0.07970252,0.084255772,0.015154988,0
0.004463651,0.089894907,0.077062114,0.084427262,0.087650878,0.009914011,0
0.021474935,0.093075186,0.088375406,0.086870204,0.096046554,-0.006532997,0
0.009700752,0.09097949,0.085311071,0.096511442,0.087739099,0.007904976,0
0.005264513,0.093515298,0.07960874,0.089157053,0.088177839,0.004032016,0
0.004795566,0.094808713,0.083486733,0.0885125,0.094729425,0.010935992,0
0.008488933,0.09831683,0.085143704,0.094895602,0.092104053,-0.017338991,0
0.004298315,0.092754719,0.080989551,0.092406578,0.088348069,-0.028329015,0
0.007579453,0.083667159,0.078600914,0.08882527,0.082091056,-0.009766996,0
0.005058859,0.08053404,0.072570108,0.082438597,0.081800339,0.016788006,0
0.003417059,0.085919403,0.073267673,0.08187462,0.083028647,-0.003665,0
0.002428491,0.084743721,0.073107078,0.083412861,0.078577837,-0.001933009,0
0.001833694,0.084123638,0.070058358,0.079100479,0.077840378,-0.009276002,0
0.001450703,0.081148024,0.068468796,0.078147621,0.07541691,-0.002021998,0
0.0014638,0.080499394,0.06766139,0.075667227,0.076809828,0.004721999,0
0.001633541,0.082014147,0.068286853,0.076994681,0.076960815,-0.001278997,0
0.00151559,0.081603862,0.068261867,0.07725155,0.075406552,-0.000111997,0
0.00198327,0.081567935,0.068120013,0.075849466,0.075943589,-0.000972003,0
0.001186459,0.08125613,0.066931811,0.076220802,0.075386418,-0.014410987,0
0.002392304,0.076633283,0.066484901,0.075770086,0.070898009,-0.017122999,0
0.003371057,0.071140459,0.062401027,0.071275758,0.069907423,0.011647001,0
0.002239335,0.074876657,0.064681127,0.070426362,0.069102764,-0.047998011,0
0.003230048,0.059479553,0.060924168,0.069588858,0.060146958,-0.017152995,0
0.007344438,0.053977107,0.052921181,0.058394803,0.05477484,0.008897006,0
0.004140773,0.056831145,0.053592197,0.054762651,0.060795014,0.016195,0
0.005865214,0.062026279,0.059983239,0.061206694,0.059449466,-0.00998801,0
0.002625819,0.058822262,0.052357926,0.059704125,0.056477126,-0.016250998,0
0.003565915,0.053609165,0.049757935,0.056777767,0.050502841,-0.047348,0
0.006979916,0.038420575,0.044918713,0.050386939,0.04383195,0.021655001,0
0.008461196,0.045367202,0.046748257,0.044638879,0.052664005,0.024541005,0
0.008005401,0.053239621,0.050965658,0.053415863,0.055869929,-0.007778004,0
0.003998845,0.050744544,0.049072343,0.056041054,0.049851233,0.009529993,0
0.004959847,0.053801635,0.050213696,0.050546593,0.055744701,0.013380006,0
0.002833757,0.058093757,0.049638464,0.056318138,0.054061061,0.000349,0
0.002270691,0.058205712,0.05075795,0.054159125,0.057232351,0.007275001,0
0.005295118,0.060539433,0.053129668,0.057548381,0.057746884,0.001112997,0
0.001532473,0.060896467,0.050828229,0.057967873,0.056842155,-0.020037994,0
0.004513766,0.054468553,0.050165803,0.057165451,0.052727654,-0.000736996,0
0.002072365,0.054232135,0.047078298,0.052795689,0.05145997,0.002919987,0
0.000935596,0.055168826,0.045966884,0.052090487,0.051351911,-0.009796992,0
0.002020009,0.052026086,0.045309923,0.051496176,0.049125619,-0.006707996,0
0.002189057,0.049874252,0.044656085,0.049119833,0.050290277,0.008618995,0
0.001099215,0.052639108,0.044355458,0.050391104,0.048872492,-0.002092004,0
0.001549818,0.051968022,0.044127446,0.049069887,0.049554592,0.004122004,0
0.003246014,0.053290304,0.046417176,0.049954068,0.052416508,0.005493999,0
0.001446114,0.055052704,0.046761533,0.052780529,0.051250071,0.000111997,0
0.000851816,0.055088631,0.045802123,0.051498259,0.051693849,0.000494003,0
0.001222292,0.0552471,0.045823986,0.051895755,0.05143658,0.001043007,0
0.003092124,0.055581682,0.048893006,0.051690616,0.054691352,0.007030994,0
0.002006799,0.057837129,0.049320396,0.055119411,0.053420412,-0.002692998,0
0.001570879,0.056973252,0.047332079,0.053430137,0.052999133,0.000882,0
0.004871523,0.057256186,0.050597094,0.053396242,0.05701505,0.002141997,0
0.002646595,0.057943309,0.050212652,0.057238885,0.054161423,-0.000615999,0
0.001303276,0.057745705,0.047762331,0.054456424,0.053407089,-0.002386004,0
0.001462845,0.056980308,0.047536142,0.0535666,0.053083803,-0.004384994,0
0.001765092,0.055573662,0.047527811,0.053282972,0.051469146,-0.010617003,0
0.002981964,0.052167872,0.045327881,0.051595479,0.049763604,0.002664,0
0.002283531,0.053022447,0.046865385,0.050058717,0.050325803,-0.007045001,0
0.002722596,0.050762507,0.04419382,0.050479104,0.047729445,-0.005156994,0
0.002920295,0.049108214,0.042094879,0.047936568,0.047495566,0.002821997,0
